time, gyroscope.X, gyroscope.Y, gyroscope.Z, accelerometer.X, accelerometer.Y, accelerometer.Z, magnetometer.X, magnetometer.Y, magnetometer.Z 
13.219,-28.312,-111.88,1,-0.88135,-0.0092773,0.5,0.48975,0.0063477,-0.035645
13.223,-32.188,-114.38,-1.125,-0.90088,-0.028809,0.46924,0.48975,0.0063477,-0.035645
13.227,-35.062,-117.44,-1.6875,-0.83398,-0.036621,0.49219,0.48975,0.0063477,-0.035645
13.23,-34.938,-122.19,-1.4375,-0.85352,-0.060059,0.47656,0.49219,0.013672,-0.065918
13.234,-35.062,-125.5,-0.9375,-0.82617,-0.056152,0.47266,0.49219,0.013672,-0.065918
13.238,-35.5,-127.31,-0.25,-0.88525,-0.052246,0.52295,0.49219,0.013672,-0.065918
13.242,-35.188,-127.5,1.9375,-0.80225,-0.075684,0.5498,0.47949,0.01123,-0.076172
13.246,-32.25,-127.94,3.25,-0.83398,-0.067871,0.53857,0.47949,0.01123,-0.076172
13.25,-32.438,-127.81,4.625,-0.85742,-0.091309,0.55371,0.47949,0.01123,-0.076172
13.254,-32.125,-126.5,7.625,-0.84961,-0.07959,0.51904,0.47949,0.01123,-0.076172
13.258,-31.438,-125.06,10.875,-0.83398,-0.087402,0.53857,0.48486,0.013672,-0.094238
13.262,-32.688,-128,9.375,-1.0312,-0.013184,0.47266,0.48486,0.013672,-0.094238
13.266,-32.875,-123.88,10.812,-0.72314,-0.087402,0.47266,0.48486,0.013672,-0.094238
13.27,-28.625,-130.62,8.25,-0.72314,-0.067871,0.51514,0.48486,0.0063477,-0.10645
13.273,-32.25,-133.94,3.25,-0.74316,-0.067871,0.64648,0.48486,0.0063477,-0.10645
13.277,-29.188,-138.19,1.75,-0.75098,-0.075684,0.61963,0.48486,0.0063477,-0.10645
13.281,-30.25,-142.19,2.4375,-0.77441,-0.075684,0.58496,0.47949,0.0063477,-0.12451
13.285,-36,-148,3.5625,-0.73926,-0.095215,0.5498,0.47949,0.0063477,-0.12451
13.289,-40.75,-154.94,4.625,-0.75098,-0.087402,0.58838,0.47949,0.0063477,-0.12451
13.293,-42.5,-164.69,5.0625,-0.75488,-0.10303,0.64648,0.47949,0.0063477,-0.12451
13.297,-47,-172.5,5.125,-0.75879,-0.10303,0.58496,0.47217,0.013672,-0.14453
13.301,-48.188,-183.38,1.8125,-0.83789,-0.11475,0.61572,0.47217,0.013672,-0.14453
13.305,-60.625,-188.19,1.125,-0.6167,-0.067871,0.72363,0.47217,0.013672,-0.14453
13.309,-50.438,-202,-2.125,-0.67188,-0.1377,0.63086,0.47461,0.01123,-0.15967
13.312,-50.375,-211.81,-4.0625,-0.64795,-0.091309,0.58838,0.47461,0.01123,-0.15967
13.316,-45.562,-219,-2.8125,-0.63232,-0.11475,0.74268,0.47461,0.01123,-0.15967
13.32,-38.438,-225,0.875,-0.66016,-0.07959,0.63086,0.47461,0.01123,-0.15967
13.324,-43,-243.44,2.125,-0.7627,-0.07959,0.86621,0.47461,0.01123,-0.15967
13.328,-33.875,-238.75,3.75,-0.57715,-0.099121,0.62354,0.47461,0.01123,-0.15967
13.332,-24.938,-244,5.0625,-0.58887,-0.13379,0.66211,0.47461,0.01123,-0.15967
13.336,-23.312,-242.38,3.0625,-0.59668,-0.075684,0.72363,0.44922,0.018555,-0.20312
13.34,-19.75,-246.94,5.25,-0.5415,-0.12598,0.86621,0.44922,0.018555,-0.20312
13.344,-14.438,-237,14.438,-0.50195,-0.12256,0.83936,0.44922,0.018555,-0.20312
13.348,-16.625,-241.44,18.438,-0.57324,-0.10303,0.70068,0.43652,0.016113,-0.22559
13.352,-16.5,-245.12,19.75,-0.58887,-0.075684,0.60791,0.43652,0.016113,-0.22559
13.355,-20.75,-249.56,19.75,-0.50977,-0.11475,0.81641,0.43652,0.016113,-0.22559
13.359,-14.625,-245.25,16.688,-0.50195,-0.10303,0.78125,0.43652,0.016113,-0.22559
13.363,-17.75,-245.44,16.5,-0.50586,-0.12598,0.83154,0.43115,0.013672,-0.24365
13.367,-19,-246.94,14.562,-0.50195,-0.087402,0.83545,0.43115,0.013672,-0.24365
13.371,-19.375,-247.69,10.062,-0.52588,-0.060059,0.80859,0.43115,0.013672,-0.24365
13.375,-24.75,-255.31,5.3125,-0.48242,-0.067871,0.81982,0.4082,0.016113,-0.28174
13.379,-21.25,-250.25,0.5,-0.45459,-0.095215,0.9707,0.4082,0.016113,-0.28174
13.383,-12.188,-239.44,-3.9375,-0.39551,-0.095215,0.9126,0.4082,0.016113,-0.28174
13.387,-11.625,-236.25,-8.875,-0.37939,-0.14551,0.85107,0.4082,0.016113,-0.28174
13.391,-21.25,-237.5,-13.75,-0.36768,-0.14551,0.81982,0.4082,0.016113,-0.28174
13.395,-24.812,-247.69,-16.562,-0.52588,-0.1377,0.90479,0.4082,0.016113,-0.28174
13.398,-19.25,-240.88,-16.062,-0.24902,-0.14941,0.93945,0.4082,0.016113,-0.28174
13.402,-23.875,-245.75,-19.125,-0.33203,-0.14551,0.85107,0.37793,0.023438,-0.32227
13.406,-26.062,-256.06,-19.688,-0.34766,-0.11475,0.88965,0.37793,0.023438,-0.32227
13.41,-13.688,-253.5,-17.562,-0.3042,-0.14941,1.0864,0.37793,0.023438,-0.32227
13.414,-1.5625,-240.06,-14.688,-0.32422,-0.11865,1.0054,0.35498,0.023438,-0.33496
13.418,14.875,-242.25,-12.25,-0.29639,-0.11084,0.9707,0.35498,0.023438,-0.33496
13.422,13.312,-248,-11.438,-0.3042,-0.075684,0.84717,0.35498,0.023438,-0.33496
13.426,16.312,-242.88,-8.9375,-0.33984,-0.16113,0.90869,0.35498,0.023438,-0.33496
13.43,20.5,-239.62,-7,-0.29639,-0.1416,0.84326,0.33203,0.03125,-0.36279
13.434,20.125,-235.19,-5.375,-0.30029,-0.13379,0.98193,0.33203,0.03125,-0.36279
13.438,15.875,-232.5,-5.0625,-0.27686,-0.13379,0.93213,0.33203,0.03125,-0.36279
13.441,13.438,-226.12,-4.6875,-0.25293,-0.12988,0.98193,0.31689,0.03125,-0.38037
13.445,22.188,-225.81,-1.8125,-0.16602,-0.14941,0.80078,0.31689,0.03125,-0.38037
13.449,5.75,-231.25,-4.375,-0.11865,-0.11475,0.75049,0.31689,0.03125,-0.38037
13.453,5.875,-229.31,-0.5,-0.19775,-0.15723,0.9668,0.29395,0.033691,-0.39551
13.457,6.75,-224.5,2.25,-0.1543,-0.11865,1.0825,0.29395,0.033691,-0.39551
13.461,12.5,-219.12,3.875,-0.12256,-0.1377,1.0708,0.29395,0.033691,-0.39551
13.465,19.5,-218.12,4.4375,-0.11475,-0.12256,0.9668,0.29395,0.033691,-0.39551
13.469,28.938,-219.69,7.6875,-0.15039,-0.11475,0.9707,0.28369,0.020996,-0.41064
13.473,34.312,-220.31,7.9375,-0.083008,-0.11865,1.0747,0.28369,0.020996,-0.41064
13.477,43.188,-217.12,7.5625,-0.047363,-0.16113,1.3022,0.28369,0.020996,-0.41064
13.48,77.688,-214,13.562,-0.094727,-0.29004,0.71582,0.26074,0.020996,-0.4209
13.484,69.875,-215.69,10.688,-0.027832,-0.25098,0.34961,0.26074,0.020996,-0.4209
13.488,47.312,-226.44,8.6875,-0.047363,-0.18848,0.77393,0.26074,0.020996,-0.4209
13.492,48.438,-235.38,11.438,-0.0039062,-0.24707,0.84717,0.26074,0.020996,-0.4209
13.496,49.062,-241.25,14.188,-0.0078125,-0.16504,1.063,0.26074,0.020996,-0.4209
13.5,39.312,-232.56,9.5625,0.022949,-0.13379,1.0322,0.26074,0.020996,-0.4209
13.504,34,-219.56,7.6875,0.026855,-0.14551,0.93945,0.26074,0.020996,-0.4209
13.508,33.75,-214.94,8.25,0.074707,-0.16113,0.95508,0.20752,0.016113,-0.44385
13.512,34.125,-209.44,6.25,0.0625,-0.11475,0.93945,0.20752,0.016113,-0.44385
13.516,35.812,-204.44,7.1875,0.030762,-0.11865,1.0093,0.20752,0.016113,-0.44385
13.52,40.062,-203.69,8.375,0.098145,-0.11475,0.81641,0.18945,0.013672,-0.44629
13.523,34.125,-200.69,5.4375,0.086426,-0.087402,0.95508,0.18945,0.013672,-0.44629
13.527,43.438,-181.38,4.625,0.13379,-0.075684,1.7109,0.18945,0.013672,-0.44629
13.531,62,-174.12,9.25,0.20898,0.071777,0.9707,0.18945,0.013672,-0.44629
13.535,58.688,-171.19,6.1875,0.10986,-0.032715,1.0015,0.16943,-0.00097656,-0.45654
13.539,49.938,-177.56,10.375,0.11377,-0.067871,0.89355,0.16943,-0.00097656,-0.45654
13.543,58.75,-178.25,16.188,0.14551,-0.024902,0.82373,0.16943,-0.00097656,-0.45654
13.547,55,-183.75,17.438,0.20068,-0.036621,1.063,0.14893,-0.00097656,-0.46631
13.551,52.812,-186.56,16.938,0.24414,-0.020996,1.2173,0.14893,-0.00097656,-0.46631
13.555,51.938,-195,17.438,0.26025,-0.10693,0.83154,0.14893,-0.00097656,-0.46631
13.559,42.938,-199.94,11.5,0.22852,-0.1377,0.71973,0.14893,-0.00097656,-0.46631
13.562,47,-200,12.125,0.24854,-0.12256,0.90088,0.14893,-0.00097656,-0.46631
13.566,37.312,-202.31,14.375,0.32715,-0.032715,0.82764,0.14893,-0.00097656,-0.46631
13.57,34.188,-202.56,15,0.31543,-0.0053711,0.92822,0.14893,-0.00097656,-0.46631
13.574,30.25,-204.44,14.125,0.35107,0.052246,0.88965,0.1084,-0.00097656,-0.47656
13.578,30.312,-207.12,14.312,0.32324,0.056152,0.93945,0.1084,-0.00097656,-0.47656
13.582,41.312,-202.75,15.25,0.35498,0.063965,0.8623,0.1084,-0.00097656,-0.47656
13.586,37.625,-203.44,16.188,0.31543,0.029297,0.82373,0.080078,-0.010742,-0.479
13.59,34.125,-208.5,19,0.33154,0.044434,0.85107,0.080078,-0.010742,-0.479
13.594,44.75,-204.62,21.438,0.35498,0.033203,1.2559,0.080078,-0.010742,-0.479
13.598,60.188,-199,22.125,0.36279,0.091309,1.04,0.080078,-0.010742,-0.479
13.602,53.375,-199.88,18,0.375,0.04834,0.85498,0.064941,-0.023438,-0.48193
13.605,56.375,-199.94,14.75,0.375,0.029297,0.73535,0.064941,-0.023438,-0.48193
13.609,41.312,-202.06,11.75,0.37891,0.037109,0.84326,0.064941,-0.023438,-0.48193
13.613,30.75,-201.56,11.125,0.36279,0.041016,0.94727,0.044434,-0.020508,-0.48438
13.617,20.062,-200.88,10.062,0.37061,0.0019531,0.90088,0.044434,-0.020508,-0.48438
13.621,13.188,-202.06,10.812,0.38281,0.0019531,0.89697,0.044434,-0.020508,-0.48438
13.625,4.9375,-202.06,10.625,0.4458,0.0097656,0.90088,0.0063477,-0.025879,-0.48926
13.629,3.125,-204.25,11.375,0.45361,0.0097656,0.93945,0.0063477,-0.025879,-0.48926
13.633,7.4375,-204.25,11.5,0.49316,0.021484,0.97803,0.0063477,-0.025879,-0.48926
13.637,10.875,-207.94,11.438,0.48145,0.0097656,0.85107,0.0063477,-0.025879,-0.48926
13.641,4.5,-215.19,11.438,0.50146,0.025391,0.7583,-0.018555,-0.020508,-0.48438
13.645,8.0625,-216.81,10.812,0.51709,0.033203,0.95508,-0.018555,-0.020508,-0.48438
13.648,7.75,-221.69,12.562,0.5249,-0.0053711,0.92432,-0.018555,-0.020508,-0.48438
13.652,11.5,-224.38,13.062,0.54053,-0.013184,0.84717,-0.020996,-0.030762,-0.48438
13.656,4.0625,-231.19,12.125,0.521,-0.0053711,0.74268,-0.020996,-0.030762,-0.48438
13.66,4.3125,-234.88,12.688,0.54883,0.0097656,0.85107,-0.020996,-0.030762,-0.48438
13.664,-0.125,-240.81,13.625,0.54883,-0.013184,0.73535,-0.020996,-0.030762,-0.48438
13.668,-7.3125,-242.56,16.25,0.49316,-0.01709,0.84326,-0.020996,-0.030762,-0.48438
13.672,-5.0625,-242.56,22,0.52881,0.021484,0.83154,-0.020996,-0.030762,-0.48438
13.676,-3.875,-239.5,24.25,0.604,0.041016,0.87793,-0.020996,-0.030762,-0.48438
13.68,-6.3125,-240.5,29.25,0.56445,0.04834,0.85107,-0.092285,-0.025879,-0.47412
13.684,-3.9375,-236.31,33.125,0.56055,0.037109,0.82373,-0.092285,-0.025879,-0.47412
13.688,1.5,-233.19,35.438,0.604,0.091309,0.87793,-0.092285,-0.025879,-0.47412
13.691,12.438,-226.88,36.25,0.65527,0.07959,0.71191,-0.11768,-0.033203,-0.47412
13.695,17.812,-224.19,38.562,0.65137,0.087402,0.90869,-0.11768,-0.033203,-0.47412
13.699,15.938,-224.56,40.75,0.62354,0.052246,0.65039,-0.11768,-0.033203,-0.47412
13.703,15.25,-223.5,44,0.6792,0.044434,0.78516,-0.11768,-0.033203,-0.47412
13.707,17,-221,44.625,0.75,0.04834,0.7583,-0.14062,-0.015625,-0.47412
13.711,14.125,-217.25,43,0.75,0.063965,0.8125,-0.14062,-0.015625,-0.47412
13.715,17,-214.88,43.688,0.75391,0.041016,0.73926,-0.14062,-0.015625,-0.47412
13.719,23,-210.69,40.188,0.82129,0.091309,0.72363,-0.15576,-0.030762,-0.44873
13.723,21.875,-206.62,36,0.79346,0.0097656,0.70068,-0.15576,-0.030762,-0.44873
13.727,21.688,-202.19,33.312,0.76611,0.0097656,0.71191,-0.15576,-0.030762,-0.44873
13.73,18.375,-197.44,31.562,0.79346,0.021484,0.70801,-0.15576,-0.030762,-0.44873
13.734,15,-195.31,28,0.84131,0.037109,0.63086,-0.15576,-0.030762,-0.44873
13.738,12.625,-195.88,25.125,0.82129,0.0097656,0.67334,-0.15576,-0.030762,-0.44873
13.742,-5.5625,-199.56,24.062,0.82129,-0.032715,0.57715,-0.15576,-0.030762,-0.44873
13.746,-5.625,-200,23.562,0.86084,0.0058594,0.63867,-0.2041,-0.025879,-0.44141
13.75,-12.75,-196.69,22.938,0.83691,-0.0092773,0.58838,-0.2041,-0.025879,-0.44141
13.754,-18.062,-197.25,20,0.86084,0.0058594,0.57715,-0.2041,-0.025879,-0.44141
13.758,-27.688,-196.56,16.312,0.85693,-0.0092773,0.6543,-0.21973,-0.023438,-0.43359
13.762,-33.062,-198.19,13.875,0.86475,0.017578,0.62354,-0.21973,-0.023438,-0.43359
13.766,-36.188,-200.75,13.125,0.83691,-0.0092773,0.55371,-0.21973,-0.023438,-0.43359
13.77,-35.875,-203.38,13.938,0.80957,-0.087402,0.55371,-0.21973,-0.023438,-0.43359
13.773,-42.25,-200.75,13,0.87646,0.029297,0.54639,-0.24219,-0.025879,-0.41064
13.777,-44.25,-199.12,14.5,0.86475,0.025391,0.5498,-0.24219,-0.025879,-0.41064
13.781,-41.125,-198.62,14.25,0.9082,0.052246,0.57715,-0.24219,-0.025879,-0.41064
13.785,-40.875,-197.38,10.25,0.89258,0.0097656,0.53467,-0.25781,-0.020508,-0.40576
13.789,-37.562,-196.5,5.8125,0.87646,0.0058594,0.52295,-0.25781,-0.020508,-0.40576
13.793,-37.812,-193.31,3.125,0.88037,-0.0014648,0.57324,-0.25781,-0.020508,-0.40576
13.797,-29.25,-193.31,3.75,0.9082,-0.0053711,0.53076,-0.28564,-0.015625,-0.38037
13.801,-23.562,-189.06,4.5,0.9043,0.0058594,0.53467,-0.28564,-0.015625,-0.38037
13.805,-20.5,-183.06,3.3125,0.91992,0.0058594,0.51123,-0.28564,-0.015625,-0.38037
13.809,-18.062,-180.19,4,0.91602,0.021484,0.50781,-0.28564,-0.015625,-0.38037
13.812,-12,-175.44,3.875,0.9873,0.0097656,0.55762,-0.2832,-0.010742,-0.37549
13.816,-6.75,-171.75,2.5625,0.93213,0.025391,0.49219,-0.2832,-0.010742,-0.37549
13.82,-2.75,-167.25,1.0625,0.91992,0.025391,0.47266,-0.2832,-0.010742,-0.37549
13.824,0.75,-161.62,-0.875,0.88477,0.021484,0.43066,-0.31104,-0.020508,-0.35986
13.828,0.4375,-156.19,1.3125,0.83301,-0.01709,0.4458,-0.31104,-0.020508,-0.35986
13.832,-1,-155.06,5.125,0.85303,-0.020996,0.36475,-0.31104,-0.020508,-0.35986
13.836,-1.625,-147.5,4.8125,0.9082,-0.01709,0.43408,-0.31104,-0.020508,-0.35986
13.84,-2.1875,-144.06,3.3125,0.91211,-0.044434,0.38428,-0.31104,-0.020508,-0.35986
13.844,-3,-141.12,4.5,0.94775,-0.036621,0.42285,-0.31104,-0.020508,-0.35986
13.848,-3.875,-137.75,2.875,0.97168,0.017578,0.40723,-0.31104,-0.020508,-0.35986
13.852,-2.625,-133.94,3.0625,0.95166,0.0058594,0.37646,-0.3291,-0.003418,-0.32959
13.855,-1.5,-131.44,3.4375,0.9834,0.025391,0.35693,-0.3291,-0.003418,-0.32959
13.859,-2.6875,-128.62,3.6875,0.99512,0.0097656,0.36865,-0.3291,-0.003418,-0.32959
13.863,-5.75,-126.5,4.4375,0.97949,0.0097656,0.34961,-0.3418,-0.023438,-0.32471
13.867,-10,-125.62,5.8125,0.9834,0.0097656,0.31104,-0.3418,-0.023438,-0.32471
13.871,-15.188,-125.88,8.125,0.96729,-0.0092773,0.29932,-0.3418,-0.023438,-0.32471
13.875,-21.25,-124.5,10.312,0.97168,-0.0092773,0.30713,-0.3418,-0.023438,-0.32471
13.879,-26.688,-124.81,10.125,1.0068,0.041016,0.26074,-0.35938,0.00097656,-0.31934
13.883,-33.438,-124.38,6.75,0.96729,0.021484,0.26465,-0.35938,0.00097656,-0.31934
13.887,-36.625,-125.81,5.25,0.94775,-0.0053711,0.23389,-0.35938,0.00097656,-0.31934
13.891,-40.438,-126.62,2.75,0.95166,0.0058594,0.25293,-0.36475,-0.00097656,-0.30664
13.895,-46.438,-127.12,2,0.93213,-0.0053711,0.19531,-0.36475,-0.00097656,-0.30664
13.898,-53.125,-127.88,-0.5,0.96729,0.0058594,0.20654,-0.36475,-0.00097656,-0.30664
13.902,-55.75,-129.31,-3.875,0.99902,-0.020996,0.24512,-0.36475,-0.00097656,-0.30664
13.906,-55.062,-129.06,-4.125,0.96338,-0.028809,0.24512,-0.36475,-0.00097656,-0.30664
13.91,-52.688,-126.62,-1.875,1.0112,-0.052246,0.26074,-0.36475,-0.00097656,-0.30664
13.914,-47.75,-125.44,0.1875,0.99121,-0.024902,0.22607,-0.36475,-0.00097656,-0.30664
13.918,-44.438,-123.25,1.75,0.96729,-0.020996,0.1875,-0.37207,-0.00097656,-0.28418
13.922,-41.875,-120.75,5.4375,1.0308,-0.040527,0.27246,-0.37207,-0.00097656,-0.28418
13.926,-33.875,-114.88,4.6875,1.0664,-0.024902,0.27979,-0.37207,-0.00097656,-0.28418
13.93,-26.062,-109.69,5.8125,0.97949,-0.052246,0.23779,-0.39258,0.0063477,-0.27393
13.934,-20.562,-106.31,7.5625,1.0547,-0.01709,0.20654,-0.39258,0.0063477,-0.27393
13.938,-17.062,-103.44,4.9375,1.0308,-0.0053711,0.20264,-0.39258,0.0063477,-0.27393
13.941,-11.562,-100.62,0.8125,1.0151,-0.020996,0.15283,-0.39258,0.0063477,-0.27393
13.945,-5.3125,-100.06,-2.25,0.99121,-0.0092773,0.14111,-0.39502,0.01123,-0.27148
13.949,-1,-97.938,-3.5625,0.99121,-0.032715,0.14893,-0.39502,0.01123,-0.27148
13.953,2,-96.062,-3.625,0.96729,-0.036621,0.14111,-0.39502,0.01123,-0.27148
13.957,5.0625,-95.688,-2.375,0.99512,-0.0092773,0.14111,-0.39502,0.0039062,-0.25098
13.961,8.8125,-93.438,-3.4375,0.99121,-0.0092773,0.16797,-0.39502,0.0039062,-0.25098
13.965,12.125,-92,-2.9375,0.95947,-0.01709,0.15283,-0.39502,0.0039062,-0.25098
13.969,14.375,-90.938,-4.25,1.0386,-0.01709,0.15283,-0.3999,0.0063477,-0.24609
13.973,17.188,-89.625,-8.125,1.0347,-0.01709,0.1333,-0.3999,0.0063477,-0.24609
13.977,20.125,-88.188,-9,1.0308,-0.024902,0.16406,-0.3999,0.0063477,-0.24609
13.98,22.312,-88,-9.5,1.019,-0.0092773,0.11426,-0.3999,0.0063477,-0.24609
13.984,21.312,-86.688,-10.25,1.0029,-0.04834,0.086914,-0.41309,-0.0083008,-0.23584
13.988,20.625,-85.875,-9.1875,0.99512,-0.028809,0.086914,-0.41309,-0.0083008,-0.23584
13.992,19.875,-86.062,-8.6875,1.0308,-0.028809,0.071777,-0.41309,-0.0083008,-0.23584
13.996,19.375,-86.25,-7.375,0.99902,-0.052246,0.060059,-0.41309,-0.0083008,-0.22559
14,17.125,-86.625,-5.0625,1.019,-0.013184,0.041016,-0.41309,-0.0083008,-0.22559
14.004,14,-87.5,-5.0625,1.0308,-0.0092773,0.056152,-0.41309,-0.0083008,-0.22559
14.008,8.1875,-87.312,-7.5,1.0347,-0.032715,0.071777,-0.41309,-0.0083008,-0.22559
14.012,9.1875,-88.688,-7.25,0.96729,-0.040527,0.052246,-0.41309,-0.0083008,-0.22559
14.016,6.3125,-89.062,-8.125,0.99512,-0.013184,0.056152,-0.41309,-0.0083008,-0.22559
14.02,3.875,-89.062,-7.9375,1.0151,-0.024902,0.056152,-0.41309,-0.0083008,-0.22559
14.023,2.625,-88.562,-8.875,0.95557,0.0058594,0.0097656,-0.43311,-0.0083008,-0.20557
14.027,3.8125,-87.562,-10.25,1.0503,-0.0053711,0.041016,-0.43311,-0.0083008,-0.20557
14.031,4.3125,-85.938,-11.812,1.0112,0.0097656,0.04834,-0.43311,-0.0083008,-0.20557
14.035,7.5,-84.312,-11.688,1.0308,-0.0053711,0.025391,-0.42822,-0.003418,-0.20557
14.039,8.8125,-82.812,-11.188,0.99902,0.013672,0.029297,-0.42822,-0.003418,-0.20557
14.043,9.125,-80.875,-9.75,0.97559,0.0019531,0.0024414,-0.42822,-0.003418,-0.20557
14.047,7.4375,-78.812,-8,1.0112,0.0058594,-0.012695,-0.42822,-0.003418,-0.20557
14.051,7.8125,-78.562,-8.4375,0.95947,-0.0053711,-0.05127,-0.43848,-0.013184,-0.19775
14.055,6.875,-76.438,-8.25,0.94385,0.017578,-0.035645,-0.43848,-0.013184,-0.19775
14.059,7.75,-74.938,-7.3125,0.9834,-0.0092773,-0.035645,-0.43848,-0.013184,-0.19775
14.062,5.5,-73.562,-6.5,0.97559,-0.0014648,-0.012695,-0.44824,-0.018066,-0.18018
14.066,7.1875,-72.75,-4.625,0.97949,-0.0014648,-0.062988,-0.44824,-0.018066,-0.18018
14.07,6.0625,-71.938,-1.0625,0.94775,-0.020996,-0.070312,-0.44824,-0.018066,-0.18018
14.074,3.375,-69.5,1.625,0.99121,-0.028809,-0.039551,-0.4458,-0.018066,-0.16992
14.078,4.125,-67.312,2.875,1.0112,-0.028809,-0.043457,-0.4458,-0.018066,-0.16992
14.082,4.875,-64.312,2.6875,1.0503,-0.020996,-0.02832,-0.4458,-0.018066,-0.16992
14.086,5.4375,-60.562,3,1.0308,-0.044434,-0.024414,-0.4458,-0.018066,-0.16992
14.09,5.4375,-56.812,2.75,1.0029,-0.020996,-0.031738,-0.4458,-0.0083008,-0.17529
14.094,5.9375,-54,3.125,1.0068,-0.013184,-0.074219,-0.4458,-0.0083008,-0.17529
14.098,6.5625,-50.062,3.25,1.0068,-0.01709,-0.012695,-0.4458,-0.0083008,-0.17529
14.102,6.8125,-46.312,3.4375,1.0425,-0.020996,-0.035645,-0.45117,-0.010742,-0.15967
14.105,7.0625,-41.938,3.875,1.0308,-0.01709,-0.062988,-0.45117,-0.010742,-0.15967
14.109,7.5,-38.062,5.5,1.0229,-0.0053711,-0.02832,-0.45117,-0.010742,-0.15967
14.113,6.8125,-35.25,6.9375,0.99512,-0.024902,-0.043457,-0.45117,-0.010742,-0.15967
14.117,5.3125,-32,8.75,1.0029,-0.024902,-0.074219,-0.44336,-0.015625,-0.15723
14.121,3.3125,-30,11.938,0.99902,-0.052246,-0.062988,-0.44336,-0.015625,-0.15723
14.125,0.75,-28.438,14.812,0.9834,-0.020996,-0.082031,-0.44336,-0.015625,-0.15723
14.129,-1.5625,-26.688,16.375,0.99121,-0.028809,-0.070312,-0.44824,-0.0058594,-0.16504
14.133,-4.8125,-28.062,17.188,1.0029,-0.0053711,-0.078125,-0.44824,-0.0058594,-0.16504
14.137,-6.9375,-27.625,17.188,0.99512,-0.0053711,-0.10156,-0.44824,-0.0058594,-0.16504
14.141,-9.1875,-28.125,16.125,0.99121,-0.0014648,-0.09375,-0.44824,-0.010742,-0.15479
14.145,-9.5,-25.438,15.75,1.0112,-0.0053711,-0.078125,-0.44824,-0.010742,-0.15479
14.148,-9.9375,-23.688,15.125,1.0068,0.0019531,-0.074219,-0.44824,-0.010742,-0.15479
14.152,-10.375,-22.812,14.438,1.0029,-0.0092773,-0.078125,-0.44824,-0.010742,-0.15479
14.156,-10.312,-21.938,12.688,1.0068,-0.0053711,-0.074219,-0.45117,-0.0083008,-0.15234
14.16,-10.188,-21.25,9.25,1.0308,0.0097656,-0.078125,-0.45117,-0.0083008,-0.15234
14.164,-9.5625,-21,4.75,1.0029,0.0097656,-0.078125,-0.45117,-0.0083008,-0.15234
14.168,-7.8125,-20.5,1.5,1.0425,-0.0014648,-0.097656,-0.4585,-0.0083008,-0.15234
14.172,-6.1875,-20,-1.4375,1.0229,-0.0014648,-0.074219,-0.4585,-0.0083008,-0.15234
14.176,-5.0625,-18.625,-3.875,1.0347,-0.0053711,-0.09375,-0.4585,-0.0083008,-0.15234
14.18,-3.5625,-17.125,-6.375,1.0229,-0.0092773,-0.066895,-0.4585,-0.0083008,-0.15234
14.184,-2.375,-15.5,-7.25,1.0229,-0.024902,-0.089844,-0.4585,-0.0083008,-0.15234
14.188,-0.75,-13.875,-7.625,1.0308,0.0019531,-0.089844,-0.4585,-0.0083008,-0.15234
14.191,-0.5,-11.438,-8.3125,0.99902,-0.0092773,-0.085938,-0.4585,-0.0083008,-0.15234
14.195,-1.1875,-9.4375,-8.75,1.0068,-0.0092773,-0.11279,-0.44824,-0.0083008,-0.13721
14.199,-1.375,-7.9375,-8.125,0.9873,-0.020996,-0.082031,-0.44824,-0.0083008,-0.13721
14.203,-0.75,-6.4375,-6.5625,0.9834,-0.036621,-0.097656,-0.44824,-0.0083008,-0.13721
14.207,-0.375,-5.1875,-4.5,0.9834,-0.04834,-0.11279,-0.45117,-0.0058594,-0.15479
14.211,-0.125,-4,-2.875,0.96338,-0.036621,-0.082031,-0.45117,-0.0058594,-0.15479
14.215,-0.0625,-3.1875,-1.5,0.9834,-0.01709,-0.11279,-0.45117,-0.0058594,-0.15479
14.219,-0.0625,-2,-1.0625,0.99121,-0.0053711,-0.10156,-0.45117,-0.0058594,-0.15479
14.223,0.6875,-0.75,-0.0625,0.9873,-0.0092773,-0.097656,-0.44824,-0.0083008,-0.13965
14.227,0.75,0.5625,0.5,0.99512,-0.0053711,-0.10156,-0.44824,-0.0083008,-0.13965
14.23,1,1.125,0.3125,1.0068,-0.0092773,-0.097656,-0.44824,-0.0083008,-0.13965
14.234,0.5625,1.4375,-0.0625,1.0068,-0.0092773,-0.082031,-0.45605,-0.0058594,-0.14209
14.238,0.375,1.75,0.3125,0.9873,-0.024902,-0.089844,-0.45605,-0.0058594,-0.14209
14.242,0.0625,2.125,1.5625,0.97949,-0.024902,-0.089844,-0.45605,-0.0058594,-0.14209
14.246,-0.25,2.125,2.4375,1.0068,-0.036621,-0.078125,-0.44092,-0.003418,-0.14453
14.25,-0.8125,2.125,2.4375,0.99902,-0.01709,-0.1167,-0.44092,-0.003418,-0.14453
14.254,-1.5,2.0625,2.1875,0.99512,-0.024902,-0.09375,-0.44092,-0.003418,-0.14453
14.258,-2.3125,2.3125,1.75,0.9834,-0.0092773,-0.1167,-0.44092,-0.003418,-0.14453
14.262,-3.375,2.6875,1.4375,0.96729,0.0019531,-0.10889,-0.4458,0.0039062,-0.14209
